INPUT_TABLE
Variable ID
IndiaBasinselecgen

region,supplysector,subsector0,subsector1,subsector,stub.technology,year,calOutputValue,share.weight.year,subs.share.weight,tech.share.weight
India,electricity,IrrawaddyR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.000150461,1975,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.007157645,1975,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.00199377,1975,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.001375438,1975,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.002920082,1975,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.0015662,1975,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.001743046,1975,1,1
India,electricity,IndusR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.014416313,1990,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.024524225,1990,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.078276384,1990,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.001589356,1990,1,1
India,electricity,BengalBay,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.000469073,1990,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.004803511,1990,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.007565868,1990,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.0043469,1990,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.012696274,1990,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.025936499,1990,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.003308122,1990,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.010573511,1990,1,1
India,electricity,IrrawaddyR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.000460182,1990,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.021891528,1990,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.00609791,1990,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.004206753,1990,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.008931017,1990,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.004790195,1990,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.005331074,1990,1,1
India,electricity,IndusR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.03163952,2005,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.05382338,2005,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.171793383,2005,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.003488163,2005,1,1
India,electricity,BengalBay,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.001029476,2005,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.010542278,2005,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.01660483,2005,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.009540153,2005,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.027864545,2005,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.0569229,2005,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.007260343,2005,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.023205711,2005,1,1
India,electricity,IrrawaddyR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.001009962,2005,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.048045393,2005,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.013383098,2005,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.009232572,2005,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.019600927,2005,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.010513052,2005,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.011700123,2005,1,1
India,electricity,IndusR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.044322439,2010,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.075398852,2010,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.24065794,2010,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.004886417,2010,1,1
India,electricity,BengalBay,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.001442148,2010,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.014768223,2010,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.02326099,2010,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.013364389,2010,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.039034239,2010,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.079740836,2010,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.010170701,2010,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.03250788,2010,1,1
India,electricity,IrrawaddyR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.001414813,2010,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.067304719,2010,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.018747805,2010,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.012933512,2010,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.027458093,2010,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.014727282,2010,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.016390197,2010,1,1
India,electricity,IndusR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.065178461,2015,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.110877949,2015,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.353900068,2015,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.007185732,2015,1,1
India,electricity,BengalBay,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.002120755,2015,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.021717443,2015,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.034206501,2015,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.019653032,2015,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.057401887,2015,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.117263063,2015,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.014956547,2015,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.047804535,2015,1,1
India,electricity,IrrawaddyR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.002080556,2015,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.098975104,2015,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.027569627,2015,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.019019404,2015,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.04037856,2015,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.021657237,2015,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.024102641,2015,1,1
India,electricity,IndusR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (dry cooling),2005,0.000286311,2005,1,1
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),2005,0.000487056,2005,1,1
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),2005,0.001554584,2005,1,1
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),2005,3.16E-05,2005,1,1
India,electricity,BengalBay,gas,gas (CC),gas (CC) (dry cooling),2005,9.32E-06,2005,1,1
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),2005,9.54E-05,2005,1,1
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),2005,0.00015026,2005,1,1
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),2005,8.63E-05,2005,1,1
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),2005,0.00025215,2005,1,1
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),2005,0.000515104,2005,1,1
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),2005,6.57E-05,2005,1,1
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),2005,0.000209992,2005,1,1
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (dry cooling),2005,9.14E-06,2005,1,1
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),2005,0.00043477,2005,1,1
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),2005,0.000121106,2005,1,1
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),2005,8.35E-05,2005,1,1
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),2005,0.000177372,2005,1,1
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),2005,9.51E-05,2005,1,1
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),2005,0.000105876,2005,1,1
India,electricity,IndusR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),2010,0,2010,0,0
India,electricity,IndusR,gas,gas (CC),gas (CC) (dry cooling),2015,9.30E-05,2015,1,1
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),2015,0.000158274,2015,1,1
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),2015,0.00050518,2015,1,1
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),2015,1.03E-05,2015,1,1
India,electricity,BengalBay,gas,gas (CC),gas (CC) (dry cooling),2015,3.03E-06,2015,1,1
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),2015,3.10E-05,2015,1,1
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),2015,4.88E-05,2015,1,1
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),2015,2.81E-05,2015,1,1
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),2015,8.19E-05,2015,1,1
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),2015,0.000167389,2015,1,1
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),2015,2.13E-05,2015,1,1
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),2015,6.82E-05,2015,1,1
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (dry cooling),2015,2.97E-06,2015,1,1
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),2015,0.000141284,2015,1,1
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),2015,3.94E-05,2015,1,1
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),2015,2.71E-05,2015,1,1
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),2015,5.76E-05,2015,1,1
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),2015,3.09E-05,2015,1,1
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),2015,3.44E-05,2015,1,1
India,electricity,IndusR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,BengalBay,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (once through),1975,0,1975,0,0
