INPUT_TABLE
Variable ID
IndiaBasinselecgen

region,supplysector,subsector0,subsector1,subsector,stub.technology,year,calOutputValue,share.weight.year,subs.share.weight,tech.share.weight
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (once through),2010,0.001005795,2010,1,1
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (once through),2010,0.001711002,2010,1,1
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (once through),2010,0.005461174,2010,1,1
India,electricity,MahiR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000110886,2010,1,1
India,electricity,BengalBay,biomass,biomass (conv),biomass (conv) (once through),2010,3.27E-05,2010,1,1
India,electricity,TaptiR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000335131,2010,1,1
India,electricity,BengalW,biomass,biomass (conv),biomass (conv) (once through),2010,0.000527854,2010,1,1
India,electricity,BrahmaniR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000303274,2010,1,1
India,electricity,MahanadiR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000885792,2010,1,1
India,electricity,GodavariR,biomass,biomass (conv),biomass (conv) (once through),2010,0.001809533,2010,1,1
India,electricity,IndCstNE,biomass,biomass (conv),biomass (conv) (once through),2010,0.0002308,2010,1,1
India,electricity,IndCstW,biomass,biomass (conv),biomass (conv) (once through),2010,0.000737691,2010,1,1
India,electricity,IrrawaddyR,biomass,biomass (conv),biomass (conv) (once through),2010,3.21E-05,2010,1,1
India,electricity,KrishnaR,biomass,biomass (conv),biomass (conv) (once through),2010,0.001527325,2010,1,1
India,electricity,IndCstE,biomass,biomass (conv),biomass (conv) (once through),2010,0.000425438,2010,1,1
India,electricity,PennarR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000293496,2010,1,1
India,electricity,CauveryR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000623098,2010,1,1
India,electricity,IndCstS,biomass,biomass (conv),biomass (conv) (once through),2010,0.000334202,2010,1,1
India,electricity,NarmadaR,biomass,biomass (conv),biomass (conv) (once through),2010,0.000371938,2010,1,1
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (once through),2015,0.001852653,2015,1,1
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (once through),2015,0.00315163,2015,1,1
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (once through),2015,0.010059367,2015,1,1
